,date,title,URL
1652,11/12/2018,Why the world’s smallest nations are making the loudest noise for the climate,https://www.greenpeace.org/international/story/19853/why-the-worlds-smallest-nations-are-making-the-loudest-noise-for-the-climate/
1653,10/12/2018,Learning to look climate change in the eyes,https://www.greenpeace.org/international/story/19903/learning-to-look-climate-change-in-the-eyes/
1654,10/12/2018,What does climate change have to do with human rights?,https://www.greenpeace.org/international/story/19885/what-does-climate-change-have-to-do-with-human-rights/
1655,10/12/2018,World’s first human rights investigation into corporate responsibility for climate change concludes,https://www.greenpeace.org/international/press-release/19876/worlds-first-human-rights-investigation-into-corporate-responsibility-for-climate-change-concludes/
1656,09/12/2018,"Greenpeace: Climate emergency demands action, and COP24 must deliver ambition",https://www.greenpeace.org/international/press-release/19867/greenpeace-climate-emergency-demands-action-and-cop24-must-deliver-ambition/
1657,07/12/2018,Climate case brought by 1000 Swiss seniors may not be over yet,https://www.greenpeace.org/international/press-release/19848/climate-case-brought-by-1000-swiss-seniors-may-not-be-over-yet/
1658,07/12/2018,"Climate pilgrims and polish community urge COP24 leaders to ""save the climate, save the people""",https://www.greenpeace.org/international/press-release/19846/climate-pilgrims-and-polish-community-urge-cop24-leaders-to-save-the-climate-save-the-people/
1659,02/12/2018,"Update: Greenpeace activists denied bail, facing months in jail awaiting trial",https://www.greenpeace.org/international/press-release/19630/update-greenpeace-activists-denied-bail-facing-months-in-jail-awaiting-trial/
1660,02/12/2018,No excuses – our climate is on fire and it’s time to act: Greenpeace,https://www.greenpeace.org/international/press-release/19625/no-excuses-climate-on-fire-time-to-act-greenpeace/
1661,01/12/2018,"G20, minus the US, sets the stage for climate action at COP24 - Greenpeace response",https://www.greenpeace.org/international/press-release/19622/g20-minus-the-us-sets-the-stage-for-climate-action-at-cop24-greenpeace-response/
1662,29/11/2018,This is what a UN climate conference looks like. And why we need YOUR voice heard!,https://www.greenpeace.org/international/story/19599/this-is-what-a-un-climate-conference-looks-like-and-why-we-need-your-voice-heard/
1663,29/11/2018,Greenpeace activists leave Belchatow tower due to critically high levels of pollution,https://www.greenpeace.org/international/press-release/19591/greenpeace-activists-leave-belchatow-tower-due-to-critically-high-levels-of-pollution/
1664,27/11/2018,Emissions Gap Report reinforces dire urgency of climate action,https://www.greenpeace.org/international/press-release/19586/greenpeace-backs-european-heads-of-state-call-for-stronger-climate-targets-2/
1665,27/11/2018,Greenpeace climbs Europe's largest coal plant calling for climate action,https://www.greenpeace.org/international/press-release/19572/greenpeace-climbs-europes-largest-coal-plant-calling-for-climate-action/
1666,23/11/2018,Greenpeace backs European Heads of State call for stronger climate targets,https://www.greenpeace.org/international/press-release/19549/greenpeace-backs-european-heads-of-state-call-for-stronger-climate-targets/
1667,23/11/2018,Countries most vulnerable to climate change urge rich nations to step up,https://www.greenpeace.org/international/press-release/19517/countries-most-vulnerable-to-climate-change-urge-rich-nations-to-step-up/
1668,22/11/2018,"Samsung, IKEA get behind Korea’s ‘Right to Renewable Energy Initiative’",https://www.greenpeace.org/international/press-release/19506/samsung-ikea-get-behind-koreas-right-to-renewable-energy-initiative/
1669,22/11/2018,The world’s first online climate summit kicks off today. Here’s why you should care,https://www.greenpeace.org/international/story/19482/the-cvf-vulnerable-cop-marshall-islands-online-climate-summit/
1670,22/11/2018,Vanuatu warns fossil fuel companies could be sued over climate change,https://www.greenpeace.org/international/press-release/19477/vanuatu-warns-fossil-fuel-companies-could-be-sued-over-climate-change/
1671,20/11/2018,Greenpeace survey reveals impact of climate change on glaciers in China,https://www.greenpeace.org/international/press-release/19430/greenpeace-survey-reveals-impact-of-climate-change-on-glaciers-in-china/
1672,17/11/2018,Over 100 Marshallese demand developed countries step up climate action,https://www.greenpeace.org/international/press-release/19363/over-100-marshallese-demand-developed-countries-step-up-climate-action/
1673,14/11/2018,Bight oil spill could reach Sydney and be twice as bad as Deepwater Horizon,https://www.greenpeace.org/international/press-release/19311/bight-oil-spill-could-reach-sydney-and-be-twice-as-bad-as-deepwater-horizon/
1674,07/11/2018,Meet the women taking on some of the world’s biggest climate polluters,https://www.greenpeace.org/international/story/19224/meet-the-women-taking-on-some-of-the-worlds-biggest-climate-polluters/
1675,05/11/2018,"Survivors fight for climate justice in London, five years after Philippines’ deadliest typhoon",https://www.greenpeace.org/international/press-release/19196/survivors-fight-for-climate-justice-in-london-five-years-after-philippines-deadliest-typhoon/
1676,31/10/2018,On track for disaster  —  how the Arctic Railway will affect you and the climate,https://www.greenpeace.org/international/story/19101/on-track-for-disaster-how-the-arctic-railway-will-affect-you-and-the-climate/
1677,29/10/2018,New satellite data analysis reveals world’s biggest NO2 emissions hotspots,https://www.greenpeace.org/international/press-release/19072/greenpeace-analysis-of-new-satellite-data-reveals-worlds-biggest-no2-emissions-hotspots/
1678,14/10/2018,World’s most vulnerable nations demand rich countries must act now over climate change,https://www.greenpeace.org/international/press-release/18950/worlds-most-vulnerable-nations-demand-rich-countries-must-act-now-over-climate-change/
1679,12/10/2018,What a difference a week makes,https://www.greenpeace.org/international/story/18944/what-a-difference-a-week-makes/
1680,11/10/2018,Think we can't win on climate change? This victory by Dutch citizens will change your mind,https://www.greenpeace.org/international/story/18933/think-we-cant-win-on-climate-change-this-victory-by-dutch-citizens-will-change-your-mind/
1681,10/10/2018,International investment group ends tar sands investments,https://www.greenpeace.org/international/press-release/18916/international-investment-group-ends-tar-sands-investments/
1682,09/10/2018,A super-charged typhoon took my family away. It can happen to you too.,https://www.greenpeace.org/international/story/18891/a-super-charged-typhoon-took-my-family-away-it-can-happen-to-you-too/
1683,08/10/2018,"IPCC report points to stark choices ahead, but reason for hope and action",https://www.greenpeace.org/international/press-release/18839/ipcc-report-points-to-stark-choices-ahead-but-reason-for-hope-and-action-greenpeace/
1684,05/10/2018,Civil society groups urge Chancellor Merkel to commit to coal phase-out,https://www.greenpeace.org/international/press-release/18803/civil-society-groups-urge-coal-phase-out/
1685,04/10/2018,"I made 1000 people walk out of school, all in the name of climate change",https://www.greenpeace.org/international/story/18790/i-made-1000-people-walk-out-of-school-all-in-the-name-of-climate-change/
1686,04/10/2018,Coal shunned in Korea as IPCC meets to finalise 1.5 degrees report,https://www.greenpeace.org/international/press-release/18788/coal-shunned-in-korea-as-ipcc-meets-to-finalise-1-5-degrees-report/
1687,02/10/2018,5 reasons your city should go car-free,https://www.greenpeace.org/international/story/18759/5-reasons-your-city-should-go-car-free/
1688,01/10/2018,The courage of climate hope,https://www.greenpeace.org/international/story/18713/ipcc-courage-climate-change-hope/
1689,01/10/2018,IPCC report must turn climate outrage into action and hope - Greenpeace,https://www.greenpeace.org/international/press-release/18725/ipcc-report-climate-action-hope/
1690,27/09/2018,"Exxon, Shell, Chevron face inquiry hearing for human rights violations in New York",https://www.greenpeace.org/international/press-release/18693/exxon-shell-chevron-face-inquiry-hearing-for-human-rights-violations-in-new-york/
1691,27/09/2018,10 things you’ve always wanted to ask an environmental lawyer,https://www.greenpeace.org/international/story/18687/10-things-youve-always-wanted-to-ask-an-environmental-lawyer/
1692,20/09/2018,We’ve got 10 years to ditch fossil fuel cars - or it’s game over for the climate,https://www.greenpeace.org/international/story/18562/weve-got-10-years-to-ditch-fossil-fuel-cars-or-its-game-over-for-the-climate/
1693,14/09/2018,GCAS shows signs of shared leadership; governments must do more – Greenpeace,https://www.greenpeace.org/international/press-release/18434/gcas-shows-signs-of-shared-leadership-governments-must-do-more-greenpeace/
1694,14/09/2018,Hothouse Earth,https://www.greenpeace.org/international/story/18394/rex-weyler-hothouse-earth/
1695,13/09/2018,"Greenpeace: 11th hour for the climate, will leadership emerge at GCAS?",https://www.greenpeace.org/international/press-release/18377/greenpeace-11th-hour-for-the-climate-will-the-leadership-emerge-at-gcas/
1696,10/09/2018,Sony’s 100% renewables commitment an important first step but needs to be accelerated,https://www.greenpeace.org/international/press-release/18302/sony-100-renewables-climate-change/
1697,09/09/2018,Progress slow at UN climate change conference in Bangkok,https://www.greenpeace.org/international/press-release/18293/progress-bangkok-climate-change-unfccc-session/
1698,05/09/2018,Industrial railway line and logging threaten the Sámi homeland,https://www.greenpeace.org/international/press-release/18253/railway-logging-threaten-sami/
1699,30/08/2018,Setback to Trans Mountain pipeline is a win for Indigenous communities and the climate,https://www.greenpeace.org/international/press-release/18218/setback-to-trans-mountain-pipeline-is-a-win-for-indigenous-communities-and-the-climate/
1700,28/08/2018,World’s top climate experts to testify in landmark investigation into fossil fuel companies,https://www.greenpeace.org/international/press-release/18188/worlds-top-climate-experts-to-testify-in-landmark-investigation-into-fossil-fuel-companies/
1701,24/08/2018,"From fires to floods, this is what extreme weather looks like",https://www.greenpeace.org/international/story/18156/from-fires-to-floods-this-is-what-extreme-weather-looks-like/
